epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,417.691,0.85893,0.65137,1.12027,0.83746,0.71944,0.76042,0.45362,1.39565,1.45261,1.62418,0.000203718,0.000203718,0.000203718
34,430.242,0.853,0.63561,1.11338,0.82445,0.72496,0.76221,0.46322,1.37621,1.44196,1.58806,0.00019271,0.00019271,0.00019271
35,442.755,0.86133,0.63884,1.1056,0.83168,0.7009,0.75593,0.45665,1.37164,1.47421,1.60378,0.000181701,0.000181701,0.000181701
36,455.371,0.83505,0.60539,1.09839,0.82453,0.717,0.75978,0.45556,1.37892,1.43338,1.61676,0.000170692,0.000170692,0.000170692
37,467.887,0.84039,0.61981,1.09361,0.83978,0.70556,0.75706,0.45363,1.39952,1.4707,1.63587,0.000159683,0.000159683,0.000159683
38,480.46,0.8195,0.59418,1.08917,0.84062,0.71084,0.75753,0.45753,1.37794,1.43351,1.60622,0.000148674,0.000148674,0.000148674
39,492.98,0.83189,0.60606,1.09145,0.81982,0.72081,0.76055,0.45622,1.37972,1.45864,1.61685,0.000137666,0.000137666,0.000137666
40,505.52,0.81219,0.59969,1.08927,0.85229,0.70931,0.76571,0.45456,1.38782,1.45929,1.62578,0.000126657,0.000126657,0.000126657
41,541.542,0.78488,0.50394,1.07072,0.84841,0.70084,0.75427,0.45014,1.38533,1.44375,1.62867,0.000115648,0.000115648,0.000115648
42,554.162,0.77604,0.48871,1.08794,0.81775,0.73093,0.76028,0.45821,1.38198,1.42895,1.61878,0.000104639,0.000104639,0.000104639
43,566.614,0.74869,0.47388,1.04212,0.84159,0.72053,0.75658,0.46012,1.37737,1.42334,1.62782,9.36304e-05,9.36304e-05,9.36304e-05
44,578.998,0.74789,0.47673,1.04516,0.82903,0.72027,0.7588,0.46307,1.36811,1.38122,1.61959,8.26216e-05,8.26216e-05,8.26216e-05
45,591.386,0.73318,0.44204,1.02934,0.85163,0.70742,0.75357,0.45572,1.37246,1.44689,1.62383,7.16128e-05,7.16128e-05,7.16128e-05
46,603.845,0.7284,0.4407,1.03333,0.84765,0.71125,0.76001,0.46221,1.36214,1.3999,1.61973,6.0604e-05,6.0604e-05,6.0604e-05
47,616.248,0.72429,0.44344,1.0243,0.83246,0.71458,0.7618,0.46185,1.36534,1.4218,1.62708,4.95952e-05,4.95952e-05,4.95952e-05
48,628.654,0.70846,0.4289,1.02051,0.85446,0.70633,0.76203,0.46327,1.35109,1.42825,1.60884,3.85864e-05,3.85864e-05,3.85864e-05
49,641.11,0.69756,0.42451,1.01194,0.8578,0.70142,0.76332,0.46377,1.35093,1.42617,1.60805,2.75776e-05,2.75776e-05,2.75776e-05
50,653.638,0.70515,0.42864,1.02087,0.86146,0.70155,0.76633,0.46585,1.34905,1.39633,1.60766,1.65688e-05,1.65688e-05,1.65688e-05
