epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,17.1014,1.34685,1.89694,1.38563,0.72135,0.43445,0.58236,0.31345,1.72892,1.8736,1.63329,0.000271292,0.000271292,0.000271292
14,18.2526,1.26872,1.74783,1.35916,0.5788,0.53263,0.56532,0.31943,1.6867,1.86058,1.61237,0.000284891,0.000284891,0.000284891
15,19.3403,1.43217,2.09568,1.58275,0.65943,0.5098,0.57319,0.32429,1.75695,1.84259,1.68582,0.000297389,0.000297389,0.000297389
16,20.4643,1.46149,1.80098,1.44987,0.70336,0.48841,0.57578,0.32014,1.72815,1.81895,1.68553,0.000308786,0.000308786,0.000308786
17,21.5834,1.18926,1.44156,1.33051,0.68722,0.48162,0.59267,0.32877,1.73273,1.81576,1.69144,0.000319082,0.000319082,0.000319082
18,22.8367,1.27836,1.31523,1.29468,0.69666,0.4981,0.59579,0.32934,1.70631,1.809,1.67581,0.000328277,0.000328277,0.000328277
19,24.0142,1.201,1.42084,1.29741,0.68,0.51567,0.59293,0.33409,1.71921,1.83765,1.68776,0.000336371,0.000336371,0.000336371
20,25.1732,1.07625,1.8531,1.26102,0.63438,0.54741,0.59293,0.3384,1.73129,1.84831,1.72599,0.000343364,0.000343364,0.000343364
21,26.3064,1.20648,1.44643,1.35242,0.52801,0.58338,0.60002,0.34366,1.72732,1.86648,1.72229,0.000335824,0.000335824,0.000335824
22,27.4328,1.11994,1.25174,1.21609,0.51066,0.59401,0.63723,0.33731,1.70062,1.8649,1.70827,0.000324815,0.000324815,0.000324815
23,28.5786,1.21688,1.58096,1.36517,0.53373,0.58122,0.64186,0.34673,1.72101,1.86992,1.70945,0.000313806,0.000313806,0.000313806
24,29.7244,1.22193,1.3924,1.36235,0.51009,0.616,0.62968,0.34242,1.82193,1.87731,1.76,0.000302798,0.000302798,0.000302798
25,30.8319,1.15356,1.33778,1.28276,0.50585,0.59275,0.63087,0.35154,1.84089,1.92788,1.74562,0.000291789,0.000291789,0.000291789
26,31.9323,1.15662,1.22217,1.22228,0.52749,0.55998,0.63375,0.35085,1.816,2.00359,1.70845,0.00028078,0.00028078,0.00028078
27,33.0506,1.14453,1.21859,1.23864,0.67106,0.53236,0.64163,0.3644,1.79018,2.00992,1.68447,0.000269771,0.000269771,0.000269771
28,34.2211,0.9368,1.4045,1.23626,0.66101,0.61415,0.66795,0.37876,1.75589,2.06068,1.65112,0.000258762,0.000258762,0.000258762
29,35.3067,1.08355,1.25657,1.20035,0.68361,0.62167,0.63528,0.372,1.75664,2.05164,1.66491,0.000247754,0.000247754,0.000247754
30,36.395,1.14069,1.25357,1.31241,0.68171,0.6365,0.64259,0.36898,1.74703,2.00383,1.65854,0.000236745,0.000236745,0.000236745
31,37.4885,1.03731,1.20172,1.19622,0.67055,0.65365,0.64154,0.36785,1.75322,2.02137,1.67395,0.000225736,0.000225736,0.000225736
32,38.6229,1.19054,1.80941,1.20916,0.6809,0.65842,0.64709,0.36705,1.75758,2.00362,1.67693,0.000214727,0.000214727,0.000214727
33,39.7124,1.0646,1.26286,1.24744,0.66312,0.65933,0.65147,0.36728,1.75698,1.98121,1.68798,0.000203718,0.000203718,0.000203718
34,40.8374,1.18552,1.31773,1.37475,0.75842,0.61936,0.65626,0.37233,1.7609,1.95243,1.7022,0.00019271,0.00019271,0.00019271
35,41.9515,1.11434,1.10515,1.35862,0.77027,0.61793,0.67063,0.39019,1.76611,1.89616,1.71278,0.000181701,0.000181701,0.000181701
36,43.1133,1.11443,1.20725,1.31444,0.67221,0.67848,0.66633,0.39578,1.77065,1.86755,1.7273,0.000170692,0.000170692,0.000170692
37,44.2374,1.07514,1.45793,1.30554,0.66762,0.68154,0.66078,0.39108,1.7856,1.85206,1.75093,0.000159683,0.000159683,0.000159683
38,45.3437,1.05327,1.13777,1.15383,0.65394,0.68776,0.65911,0.39376,1.78212,1.84491,1.73975,0.000148674,0.000148674,0.000148674
39,46.4391,1.00325,0.90619,1.12622,0.67443,0.67611,0.66194,0.39332,1.76833,1.82615,1.73545,0.000137666,0.000137666,0.000137666
40,47.5317,0.94572,0.98443,1.134,0.67819,0.68718,0.66283,0.3863,1.79236,1.85213,1.74076,0.000126657,0.000126657,0.000126657
41,71.108,0.85726,1.16163,1.12148,0.67707,0.68125,0.66804,0.38518,1.832,1.8642,1.77341,0.000115648,0.000115648,0.000115648
42,72.2909,1.0126,1.27032,1.12403,0.70006,0.66246,0.71261,0.39528,1.86884,1.90231,1.79901,0.000104639,0.000104639,0.000104639
43,73.3646,0.83754,0.91203,1.08684,0.71755,0.64892,0.67699,0.38426,1.90463,1.93841,1.8477,9.36304e-05,9.36304e-05,9.36304e-05
44,74.4455,0.83547,1.0271,1.08144,0.65407,0.65876,0.66011,0.37793,1.91799,1.99773,1.87202,8.26216e-05,8.26216e-05,8.26216e-05
45,75.5142,0.96697,1.06193,1.10382,0.66398,0.67045,0.67132,0.38602,1.90343,1.99226,1.8629,7.16128e-05,7.16128e-05,7.16128e-05
46,76.5695,0.87131,0.88218,1.06779,0.63239,0.68432,0.65361,0.38028,1.89528,1.99967,1.85653,6.0604e-05,6.0604e-05,6.0604e-05
47,77.6433,1.0043,1.32298,1.21566,0.64301,0.68179,0.66744,0.39,1.86805,1.9641,1.83749,4.95952e-05,4.95952e-05,4.95952e-05
48,78.7267,0.95619,1.10294,1.13381,0.59577,0.70952,0.65229,0.38849,1.8354,1.87654,1.80782,3.85864e-05,3.85864e-05,3.85864e-05
49,79.8115,0.89207,0.84711,1.14678,0.63424,0.67021,0.66614,0.39285,1.83923,1.87854,1.80847,2.75776e-05,2.75776e-05,2.75776e-05
50,80.9238,0.83655,0.87698,1.0799,0.63036,0.68845,0.66967,0.39747,1.84577,1.89901,1.81977,1.65688e-05,1.65688e-05,1.65688e-05
