epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,507.551,0.99112,0.67603,1.12901,0.80196,0.76509,0.81776,0.48355,1.40883,0.95811,1.52919,0.000324815,0.000324815,0.000324815
23,530.456,0.9999,0.67969,1.11732,0.87023,0.73476,0.81732,0.48272,1.4224,0.93999,1.53421,0.000313806,0.000313806,0.000313806
24,553.321,1.0037,0.67624,1.12893,0.8124,0.75929,0.82122,0.48561,1.42235,0.97332,1.55085,0.000302798,0.000302798,0.000302798
25,576.279,1.00441,0.67996,1.13018,0.81543,0.75782,0.81265,0.48449,1.40395,0.94411,1.52235,0.000291789,0.000291789,0.000291789
26,599.197,0.97726,0.64752,1.1118,0.84595,0.76578,0.83129,0.49156,1.3963,0.89898,1.52755,0.00028078,0.00028078,0.00028078
27,622.133,0.96322,0.63952,1.11227,0.83625,0.7759,0.82354,0.48533,1.39681,0.92481,1.52405,0.000269771,0.000269771,0.000269771
28,645.135,0.97496,0.64808,1.11185,0.82736,0.77066,0.8168,0.48552,1.38838,0.91502,1.52082,0.000258762,0.000258762,0.000258762
29,668.213,0.96574,0.62512,1.1035,0.83142,0.76868,0.82269,0.48546,1.40205,0.93301,1.5366,0.000247754,0.000247754,0.000247754
30,691.196,0.95721,0.62538,1.11699,0.85683,0.75809,0.82498,0.48566,1.40007,0.92602,1.5317,0.000236745,0.000236745,0.000236745
31,714.285,0.95491,0.61495,1.09967,0.85183,0.77751,0.82792,0.49163,1.39887,0.93336,1.53061,0.000225736,0.000225736,0.000225736
32,737.395,0.95291,0.6261,1.09756,0.847,0.76799,0.82657,0.49583,1.39443,0.93297,1.53871,0.000214727,0.000214727,0.000214727
33,760.6,0.95266,0.61524,1.09756,0.81329,0.79078,0.82421,0.49313,1.3989,0.91962,1.52973,0.000203718,0.000203718,0.000203718
34,783.671,0.93375,0.61152,1.09268,0.82951,0.79508,0.82755,0.49357,1.37839,0.90219,1.51493,0.00019271,0.00019271,0.00019271
35,806.697,0.95746,0.61454,1.10537,0.82424,0.75904,0.81852,0.48766,1.39192,0.91869,1.53716,0.000181701,0.000181701,0.000181701
36,829.549,0.93183,0.60466,1.08748,0.84105,0.78658,0.82814,0.4942,1.38363,0.91352,1.53503,0.000170692,0.000170692,0.000170692
37,852.571,0.93066,0.59964,1.0847,0.8302,0.79372,0.83012,0.4985,1.38579,0.91394,1.54179,0.000159683,0.000159683,0.000159683
38,875.874,0.93346,0.59463,1.08824,0.83155,0.79584,0.83718,0.50692,1.37152,0.88157,1.53122,0.000148674,0.000148674,0.000148674
39,899.097,0.91479,0.59408,1.08677,0.84693,0.78093,0.83095,0.49635,1.38329,0.89983,1.53622,0.000137666,0.000137666,0.000137666
40,922.216,0.91731,0.58851,1.08747,0.82991,0.7897,0.83121,0.49899,1.38632,0.88046,1.54204,0.000126657,0.000126657,0.000126657
41,975.201,0.86876,0.47988,1.05416,0.82474,0.77021,0.82672,0.49382,1.38232,0.88878,1.53552,0.000115648,0.000115648,0.000115648
42,998.365,0.84953,0.45913,1.04196,0.83774,0.78368,0.83363,0.49911,1.38102,0.88144,1.53571,0.000104639,0.000104639,0.000104639
43,1021.28,0.84603,0.45756,1.04365,0.85095,0.76546,0.83079,0.49722,1.38145,0.89613,1.53838,9.36304e-05,9.36304e-05,9.36304e-05
44,1044.5,0.82142,0.4374,1.03819,0.84608,0.79196,0.83796,0.49917,1.3806,0.88417,1.53457,8.26216e-05,8.26216e-05,8.26216e-05
45,1067.6,0.81903,0.43808,1.02874,0.83758,0.79722,0.83877,0.5009,1.37827,0.87155,1.53897,7.16128e-05,7.16128e-05,7.16128e-05
46,1090.22,0.82192,0.43547,1.0245,0.84288,0.80062,0.83538,0.4996,1.3767,0.87106,1.53787,6.0604e-05,6.0604e-05,6.0604e-05
47,1112.9,0.80302,0.43109,1.02433,0.84252,0.7922,0.83937,0.50376,1.36832,0.86791,1.53257,4.95952e-05,4.95952e-05,4.95952e-05
48,1135.46,0.81203,0.42626,1.02515,0.84439,0.79454,0.84189,0.50348,1.37435,0.87077,1.54383,3.85864e-05,3.85864e-05,3.85864e-05
49,1158.07,0.80386,0.41834,1.02077,0.85138,0.80313,0.84473,0.50487,1.37059,0.87084,1.53638,2.75776e-05,2.75776e-05,2.75776e-05
50,1180.84,0.7931,0.42032,1.01798,0.8402,0.8106,0.84522,0.50706,1.36889,0.87158,1.53667,1.65688e-05,1.65688e-05,1.65688e-05
