epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,73.9329,0.92439,0.7706,1.18826,0.81858,0.71535,0.73447,0.43406,1.36035,1.04394,1.67836,0.000181701,0.000181701,0.000181701
36,75.9817,0.94035,0.77644,1.20838,0.81753,0.71707,0.7259,0.42706,1.36805,1.05465,1.69349,0.000170692,0.000170692,0.000170692
37,77.9855,0.92968,0.76369,1.19083,0.77685,0.73364,0.73237,0.42865,1.3729,1.05409,1.69493,0.000159683,0.000159683,0.000159683
38,79.9925,0.89051,0.77039,1.1877,0.85426,0.68547,0.74568,0.43728,1.35726,1.06184,1.67779,0.000148674,0.000148674,0.000148674
39,82.1185,0.89874,0.79313,1.19225,0.84106,0.69709,0.74571,0.43944,1.3498,1.0543,1.67591,0.000137666,0.000137666,0.000137666
40,84.1885,0.92126,0.75171,1.16505,0.80499,0.72538,0.74164,0.43373,1.35503,1.04722,1.69273,0.000126657,0.000126657,0.000126657
41,108.04,0.97498,0.8954,1.27326,0.82413,0.72261,0.72885,0.42362,1.36773,1.03403,1.70633,0.000115648,0.000115648,0.000115648
42,110.17,0.94578,0.82084,1.24468,0.84026,0.71607,0.73767,0.41959,1.39233,1.04257,1.7327,0.000104639,0.000104639,0.000104639
43,112.175,0.93398,0.80821,1.19699,0.83779,0.71522,0.74201,0.42031,1.3989,1.05116,1.74431,9.36304e-05,9.36304e-05,9.36304e-05
44,114.41,0.90642,0.79186,1.21479,0.8159,0.72776,0.74573,0.4268,1.38918,1.04872,1.73354,8.26216e-05,8.26216e-05,8.26216e-05
45,116.401,0.90581,0.81829,1.20662,0.80265,0.73739,0.74068,0.42606,1.37489,1.02798,1.71597,7.16128e-05,7.16128e-05,7.16128e-05
46,118.46,0.90091,0.80969,1.2196,0.78679,0.72914,0.73785,0.42726,1.36137,1.02092,1.70349,6.0604e-05,6.0604e-05,6.0604e-05
47,120.454,0.88295,0.77687,1.1966,0.86911,0.68486,0.73876,0.42901,1.35735,1.02341,1.69889,4.95952e-05,4.95952e-05,4.95952e-05
48,122.496,0.89336,0.77776,1.20264,0.80775,0.72248,0.73892,0.42822,1.35797,1.019,1.69517,3.85864e-05,3.85864e-05,3.85864e-05
49,124.474,0.88467,0.78249,1.19969,0.80733,0.72001,0.73978,0.42875,1.35794,1.01999,1.6943,2.75776e-05,2.75776e-05,2.75776e-05
50,126.486,0.88968,0.75329,1.19471,0.80249,0.71948,0.74168,0.43058,1.35868,1.01487,1.6945,1.65688e-05,1.65688e-05,1.65688e-05
